保存loss
epoch= 0 sampleNo.= 0 minloss= 10 cross_entropy= tensor(16.2742, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0254, device='cuda:0')
epoch= 0 sampleNo.= 1 minloss= 10 cross_entropy= tensor(13.1226, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0609, device='cuda:0')
epoch= 0 sampleNo.= 2 minloss= 10 cross_entropy= tensor(12.2768, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0931, device='cuda:0')
epoch= 0 sampleNo.= 3 minloss= 10 cross_entropy= tensor(11.2625, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 4 minloss= 10 cross_entropy= tensor(11.6096, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 5 minloss= 10 cross_entropy= tensor(11.1879, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 6 minloss= 10 cross_entropy= tensor(10.8769, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 7 minloss= 10 cross_entropy= tensor(10.6622, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 8 minloss= 10 cross_entropy= tensor(11.2524, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 9 minloss= 10 cross_entropy= tensor(10.5246, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 10 minloss= 10 cross_entropy= tensor(10.3632, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 11 minloss= 10 cross_entropy= tensor(10.4616, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 12 minloss= 10 cross_entropy= tensor(10.4998, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 13 minloss= 10 cross_entropy= tensor(10.3116, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 14 minloss= 10 cross_entropy= tensor(10.6041, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 15 minloss= 10 cross_entropy= tensor(10.4902, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 16 minloss= 10 cross_entropy= tensor(10.3860, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 17 minloss= 10 cross_entropy= tensor(10.3126, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 18 minloss= 10 cross_entropy= tensor(10.1689, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 19 minloss= 10 cross_entropy= tensor(10.2318, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 20 minloss= 10 cross_entropy= tensor(10.6528, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 21 minloss= 10 cross_entropy= tensor(10.1550, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 22 minloss= 10 cross_entropy= tensor(10.3518, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
保存参数 
epoch= 0 sampleNo.= 23 minloss= tensor(9.9585, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9585, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 143 sampleNo.= 33 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(14.1519, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0929, device='cuda:0')
epoch= 143 sampleNo.= 34 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.7160, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1087, device='cuda:0')
epoch= 143 sampleNo.= 35 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.8690, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0603, device='cuda:0')
epoch= 143 sampleNo.= 36 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.2749, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0863, device='cuda:0')
epoch= 143 sampleNo.= 37 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.5730, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0942, device='cuda:0')
epoch= 143 sampleNo.= 38 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.7251, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1253, device='cuda:0')
epoch= 143 sampleNo.= 39 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.6505, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0849, device='cuda:0')
epoch= 143 sampleNo.= 40 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(14.1699, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0678, device='cuda:0')
epoch= 143 sampleNo.= 41 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.0114, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0890, device='cuda:0')
epoch= 143 sampleNo.= 42 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(14.9809, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1537, device='cuda:0')
epoch= 143 sampleNo.= 43 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(15.1486, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0815, device='cuda:0')
epoch= 143 sampleNo.= 44 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.8196, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0786, device='cuda:0')
epoch= 143 sampleNo.= 45 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.9904, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0852, device='cuda:0')
epoch= 143 sampleNo.= 46 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.9872, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1206, device='cuda:0')
epoch= 143 sampleNo.= 47 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(14.1377, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1025, device='cuda:0')
epoch= 143 sampleNo.= 48 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.4538, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0494, device='cuda:0')
epoch= 143 sampleNo.= 49 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.1345, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0916, device='cuda:0')
保存loss
epoch= 143 sampleNo.= 50 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.6779, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0930, device='cuda:0')
epoch= 143 sampleNo.= 51 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.1089, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0775, device='cuda:0')
epoch= 143 sampleNo.= 52 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.9131, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0916, device='cuda:0')
epoch= 143 sampleNo.= 53 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(14.1707, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1085, device='cuda:0')
epoch= 143 sampleNo.= 54 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.2064, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1315, device='cuda:0')
epoch= 143 sampleNo.= 55 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.5915, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0940, device='cuda:0')
epoch= 143 sampleNo.= 56 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.6008, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0546, device='cuda:0')
epoch= 143 sampleNo.= 57 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.5863, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0824, device='cuda:0')
epoch= 143 sampleNo.= 58 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.8920, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1103, device='cuda:0')
epoch= 143 sampleNo.= 59 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.4378, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1122, device='cuda:0')
epoch= 143 sampleNo.= 60 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.7049, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0587, device='cuda:0')
epoch= 143 sampleNo.= 61 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.0511, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0707, device='cuda:0')
epoch= 143 sampleNo.= 62 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.7624, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1278, device='cuda:0')
epoch= 143 sampleNo.= 63 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.2113, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1097, device='cuda:0')
epoch= 143 sampleNo.= 64 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(14.2798, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0167, device='cuda:0')
epoch= 143 sampleNo.= 65 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.6935, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1556, device='cuda:0')
epoch= 143 sampleNo.= 66 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.0307, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1147, device='cuda:0')
epoch= 143 sampleNo.= 67 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.2245, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1209, device='cuda:0')
epoch= 143 sampleNo.= 68 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(37.0755, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1378, device='cuda:0')
保存loss
epoch= 144 sampleNo.= 0 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.3547, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0952, device='cuda:0')
epoch= 144 sampleNo.= 1 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.1174, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1195, device='cuda:0')
epoch= 144 sampleNo.= 2 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.7801, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0939, device='cuda:0')
epoch= 144 sampleNo.= 3 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.7478, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0743, device='cuda:0')
epoch= 144 sampleNo.= 4 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.7629, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0918, device='cuda:0')
epoch= 144 sampleNo.= 5 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.6336, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1276, device='cuda:0')
epoch= 144 sampleNo.= 6 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.6578, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1574, device='cuda:0')
epoch= 144 sampleNo.= 7 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.5850, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0876, device='cuda:0')
epoch= 144 sampleNo.= 8 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.6844, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1458, device='cuda:0')
epoch= 144 sampleNo.= 9 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.3607, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1216, device='cuda:0')
epoch= 144 sampleNo.= 10 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.0897, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1517, device='cuda:0')
epoch= 144 sampleNo.= 11 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.8274, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1322, device='cuda:0')
epoch= 144 sampleNo.= 12 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(14.4243, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0953, device='cuda:0')
epoch= 144 sampleNo.= 13 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.4447, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1521, device='cuda:0')
epoch= 144 sampleNo.= 14 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.9683, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1949, device='cuda:0')
epoch= 144 sampleNo.= 15 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(14.4463, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1141, device='cuda:0')
epoch= 144 sampleNo.= 16 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.6603, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1222, device='cuda:0')
epoch= 144 sampleNo.= 17 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.3195, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1103, device='cuda:0')
epoch= 144 sampleNo.= 18 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.7218, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0889, device='cuda:0')
epoch= 144 sampleNo.= 19 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.3078, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0689, device='cuda:0')
epoch= 144 sampleNo.= 20 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.4355, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1031, device='cuda:0')
epoch= 144 sampleNo.= 21 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.3372, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1240, device='cuda:0')
epoch= 144 sampleNo.= 22 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.1478, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1316, device='cuda:0')
epoch= 144 sampleNo.= 23 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.5506, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1050, device='cuda:0')
epoch= 144 sampleNo.= 24 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.1249, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0878, device='cuda:0')
epoch= 144 sampleNo.= 25 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(14.0598, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0925, device='cuda:0')
epoch= 144 sampleNo.= 26 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.8208, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1256, device='cuda:0')
epoch= 144 sampleNo.= 27 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.8246, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1080, device='cuda:0')
epoch= 144 sampleNo.= 28 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.2923, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1109, device='cuda:0')
epoch= 144 sampleNo.= 29 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(14.4084, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1789, device='cuda:0')
epoch= 144 sampleNo.= 30 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(17.3886, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1119, device='cuda:0')
epoch= 144 sampleNo.= 31 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.6534, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2006, device='cuda:0')
epoch= 144 sampleNo.= 32 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.7122, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1795, device='cuda:0')
epoch= 144 sampleNo.= 33 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.3034, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0954, device='cuda:0')
epoch= 144 sampleNo.= 34 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.2351, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1542, device='cuda:0')
epoch= 144 sampleNo.= 35 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.2435, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1742, device='cuda:0')
epoch= 144 sampleNo.= 36 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.6804, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1380, device='cuda:0')
epoch= 144 sampleNo.= 37 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.8841, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1657, device='cuda:0')
epoch= 144 sampleNo.= 38 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.2172, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1291, device='cuda:0')
epoch= 144 sampleNo.= 39 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.6486, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1028, device='cuda:0')
epoch= 144 sampleNo.= 40 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.7310, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1375, device='cuda:0')
epoch= 144 sampleNo.= 41 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.6057, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1268, device='cuda:0')
epoch= 144 sampleNo.= 42 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.8601, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1311, device='cuda:0')
epoch= 144 sampleNo.= 43 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.9006, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0589, device='cuda:0')
epoch= 144 sampleNo.= 44 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.6133, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1598, device='cuda:0')
epoch= 144 sampleNo.= 45 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.2491, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1398, device='cuda:0')
epoch= 144 sampleNo.= 46 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.4335, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0768, device='cuda:0')
epoch= 144 sampleNo.= 47 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.7435, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1534, device='cuda:0')
epoch= 144 sampleNo.= 48 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.2348, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1793, device='cuda:0')
epoch= 144 sampleNo.= 49 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.6267, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1298, device='cuda:0')
保存loss
epoch= 144 sampleNo.= 50 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.4272, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1489, device='cuda:0')
epoch= 144 sampleNo.= 51 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.1351, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1971, device='cuda:0')
epoch= 144 sampleNo.= 52 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.9240, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1585, device='cuda:0')
epoch= 144 sampleNo.= 53 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.1814, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1427, device='cuda:0')
epoch= 144 sampleNo.= 54 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.4080, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1291, device='cuda:0')
epoch= 144 sampleNo.= 55 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.4502, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1215, device='cuda:0')
epoch= 144 sampleNo.= 56 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.0500, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1753, device='cuda:0')
epoch= 144 sampleNo.= 57 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.5649, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0443, device='cuda:0')
epoch= 144 sampleNo.= 58 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.6407, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1675, device='cuda:0')
epoch= 144 sampleNo.= 59 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(14.0669, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1833, device='cuda:0')
epoch= 144 sampleNo.= 60 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.1333, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2050, device='cuda:0')
epoch= 144 sampleNo.= 61 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.6505, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1453, device='cuda:0')
epoch= 144 sampleNo.= 62 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.7354, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1234, device='cuda:0')
epoch= 144 sampleNo.= 63 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.3535, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1692, device='cuda:0')
epoch= 144 sampleNo.= 64 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(14.0109, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1483, device='cuda:0')
epoch= 144 sampleNo.= 65 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(13.8760, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2130, device='cuda:0')
epoch= 144 sampleNo.= 66 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(14.8756, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1855, device='cuda:0')
epoch= 144 sampleNo.= 67 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.2613, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1782, device='cuda:0')
epoch= 144 sampleNo.= 68 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(26.7315, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1552, device='cuda:0')
保存loss
epoch= 145 sampleNo.= 0 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.6272, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1600, device='cuda:0')
