保存参数 
保存loss
epoch= 0 sampleNo.= 0 minloss= tensor(8.0140, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0140, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4938, device='cuda:0')
epoch= 194 sampleNo.= 66 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5071, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5419, device='cuda:0')
epoch= 194 sampleNo.= 67 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6023, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5620, device='cuda:0')
epoch= 194 sampleNo.= 68 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.0815, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5747, device='cuda:0')
保存loss
epoch= 195 sampleNo.= 0 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1595, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4437, device='cuda:0')
epoch= 195 sampleNo.= 1 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2083, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5934, device='cuda:0')
epoch= 195 sampleNo.= 2 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1270, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4661, device='cuda:0')
epoch= 195 sampleNo.= 3 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.4267, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4429, device='cuda:0')
epoch= 195 sampleNo.= 4 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.0206, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6334, device='cuda:0')
epoch= 195 sampleNo.= 5 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.0047, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6271, device='cuda:0')
epoch= 195 sampleNo.= 6 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1158, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4607, device='cuda:0')
epoch= 195 sampleNo.= 7 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8017, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5219, device='cuda:0')
epoch= 195 sampleNo.= 8 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9040, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5027, device='cuda:0')
epoch= 195 sampleNo.= 9 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4130, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5635, device='cuda:0')
epoch= 195 sampleNo.= 10 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4861, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5416, device='cuda:0')
epoch= 195 sampleNo.= 11 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0973, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4512, device='cuda:0')
epoch= 195 sampleNo.= 12 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1696, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4714, device='cuda:0')
epoch= 195 sampleNo.= 13 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5957, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5336, device='cuda:0')
epoch= 195 sampleNo.= 14 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9705, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4759, device='cuda:0')
epoch= 195 sampleNo.= 15 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6603, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5380, device='cuda:0')
epoch= 195 sampleNo.= 16 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1715, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4553, device='cuda:0')
epoch= 195 sampleNo.= 17 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7702, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5248, device='cuda:0')
epoch= 195 sampleNo.= 18 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5024, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5614, device='cuda:0')
epoch= 195 sampleNo.= 19 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1174, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4840, device='cuda:0')
epoch= 195 sampleNo.= 20 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3888, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5659, device='cuda:0')
epoch= 195 sampleNo.= 21 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3683, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5657, device='cuda:0')
epoch= 195 sampleNo.= 22 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4879, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5632, device='cuda:0')
epoch= 195 sampleNo.= 23 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9948, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4805, device='cuda:0')
epoch= 195 sampleNo.= 24 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8981, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4961, device='cuda:0')
epoch= 195 sampleNo.= 25 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5765, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5550, device='cuda:0')
epoch= 195 sampleNo.= 26 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2131, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4399, device='cuda:0')
epoch= 195 sampleNo.= 27 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7140, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5129, device='cuda:0')
epoch= 195 sampleNo.= 28 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7142, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5304, device='cuda:0')
epoch= 195 sampleNo.= 29 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2721, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5852, device='cuda:0')
epoch= 195 sampleNo.= 30 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2129, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4593, device='cuda:0')
epoch= 195 sampleNo.= 31 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4669, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5504, device='cuda:0')
epoch= 195 sampleNo.= 32 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4989, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5733, device='cuda:0')
epoch= 195 sampleNo.= 33 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5824, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5519, device='cuda:0')
epoch= 195 sampleNo.= 34 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2114, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6086, device='cuda:0')
epoch= 195 sampleNo.= 35 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4404, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5597, device='cuda:0')
epoch= 195 sampleNo.= 36 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9952, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4690, device='cuda:0')
epoch= 195 sampleNo.= 37 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4381, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5529, device='cuda:0')
epoch= 195 sampleNo.= 38 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7667, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5295, device='cuda:0')
epoch= 195 sampleNo.= 39 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4982, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5508, device='cuda:0')
epoch= 195 sampleNo.= 40 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5874, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5373, device='cuda:0')
epoch= 195 sampleNo.= 41 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0132, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4716, device='cuda:0')
epoch= 195 sampleNo.= 42 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7584, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5446, device='cuda:0')
epoch= 195 sampleNo.= 43 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3076, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4218, device='cuda:0')
epoch= 195 sampleNo.= 44 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6104, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5618, device='cuda:0')
epoch= 195 sampleNo.= 45 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7256, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5386, device='cuda:0')
epoch= 195 sampleNo.= 46 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0612, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4668, device='cuda:0')
epoch= 195 sampleNo.= 47 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1823, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4402, device='cuda:0')
epoch= 195 sampleNo.= 48 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2218, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5970, device='cuda:0')
epoch= 195 sampleNo.= 49 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9126, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5048, device='cuda:0')
保存loss
epoch= 195 sampleNo.= 50 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8311, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5007, device='cuda:0')
epoch= 195 sampleNo.= 51 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6513, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5418, device='cuda:0')
epoch= 195 sampleNo.= 52 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6600, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5230, device='cuda:0')
epoch= 195 sampleNo.= 53 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1242, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4531, device='cuda:0')
epoch= 195 sampleNo.= 54 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7238, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5142, device='cuda:0')
epoch= 195 sampleNo.= 55 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2095, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6040, device='cuda:0')
epoch= 195 sampleNo.= 56 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3610, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5795, device='cuda:0')
epoch= 195 sampleNo.= 57 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4063, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5759, device='cuda:0')
epoch= 195 sampleNo.= 58 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1875, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4295, device='cuda:0')
epoch= 195 sampleNo.= 59 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0624, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4600, device='cuda:0')
epoch= 195 sampleNo.= 60 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6292, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5393, device='cuda:0')
epoch= 195 sampleNo.= 61 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5301, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5508, device='cuda:0')
epoch= 195 sampleNo.= 62 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7458, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5217, device='cuda:0')
epoch= 195 sampleNo.= 63 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4924, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5528, device='cuda:0')
epoch= 195 sampleNo.= 64 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4785, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5489, device='cuda:0')
epoch= 195 sampleNo.= 65 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6011, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5568, device='cuda:0')
epoch= 195 sampleNo.= 66 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4166, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5890, device='cuda:0')
epoch= 195 sampleNo.= 67 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0841, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4511, device='cuda:0')
epoch= 195 sampleNo.= 68 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(5.9337, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.7948, device='cuda:0')
保存loss
epoch= 196 sampleNo.= 0 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1835, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4449, device='cuda:0')
epoch= 196 sampleNo.= 1 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9202, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4883, device='cuda:0')
epoch= 196 sampleNo.= 2 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.8151, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3337, device='cuda:0')
epoch= 196 sampleNo.= 3 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8927, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4973, device='cuda:0')
epoch= 196 sampleNo.= 4 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7929, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5044, device='cuda:0')
epoch= 196 sampleNo.= 5 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5606, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5461, device='cuda:0')
epoch= 196 sampleNo.= 6 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4044, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5763, device='cuda:0')
epoch= 196 sampleNo.= 7 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3648, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5809, device='cuda:0')
epoch= 196 sampleNo.= 8 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8698, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5243, device='cuda:0')
epoch= 196 sampleNo.= 9 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2203, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5897, device='cuda:0')
epoch= 196 sampleNo.= 10 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3519, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5777, device='cuda:0')
epoch= 196 sampleNo.= 11 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7366, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5172, device='cuda:0')
epoch= 196 sampleNo.= 12 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4631, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5626, device='cuda:0')
epoch= 196 sampleNo.= 13 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1537, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6174, device='cuda:0')
epoch= 196 sampleNo.= 14 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5913, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4071, device='cuda:0')
epoch= 196 sampleNo.= 15 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2113, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6141, device='cuda:0')
epoch= 196 sampleNo.= 16 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4219, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5687, device='cuda:0')
epoch= 196 sampleNo.= 17 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1713, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6244, device='cuda:0')
epoch= 196 sampleNo.= 18 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1500, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4391, device='cuda:0')
epoch= 196 sampleNo.= 19 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7305, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5212, device='cuda:0')
epoch= 196 sampleNo.= 20 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6289, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5437, device='cuda:0')
epoch= 196 sampleNo.= 21 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5098, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5570, device='cuda:0')
epoch= 196 sampleNo.= 22 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3159, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4095, device='cuda:0')
epoch= 196 sampleNo.= 23 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7526, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5239, device='cuda:0')
epoch= 196 sampleNo.= 24 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3806, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5687, device='cuda:0')
epoch= 196 sampleNo.= 25 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3460, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5886, device='cuda:0')
epoch= 196 sampleNo.= 26 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2040, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5998, device='cuda:0')
epoch= 196 sampleNo.= 27 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3491, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4276, device='cuda:0')
epoch= 196 sampleNo.= 28 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6318, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5466, device='cuda:0')
epoch= 196 sampleNo.= 29 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7644, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4976, device='cuda:0')
epoch= 196 sampleNo.= 30 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6432, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5258, device='cuda:0')
epoch= 196 sampleNo.= 31 minloss= tensor(5.7669, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1845, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6190, device='cuda:0')
