保存参数 
保存loss
epoch= 0 sampleNo.= 0 minloss= tensor(8.0805, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0805, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4651, device='cuda:0')
epoch= 152 sampleNo.= 12 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4333, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5685, device='cuda:0')
epoch= 152 sampleNo.= 13 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7604, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5561, device='cuda:0')
epoch= 152 sampleNo.= 14 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5055, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5501, device='cuda:0')
epoch= 152 sampleNo.= 15 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8390, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4968, device='cuda:0')
epoch= 152 sampleNo.= 16 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9094, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5149, device='cuda:0')
epoch= 152 sampleNo.= 17 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3696, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5964, device='cuda:0')
epoch= 152 sampleNo.= 18 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3201, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5871, device='cuda:0')
epoch= 152 sampleNo.= 19 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2537, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6026, device='cuda:0')
epoch= 152 sampleNo.= 20 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4055, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5843, device='cuda:0')
epoch= 152 sampleNo.= 21 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0372, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4540, device='cuda:0')
epoch= 152 sampleNo.= 22 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9560, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5107, device='cuda:0')
epoch= 152 sampleNo.= 23 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8007, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5032, device='cuda:0')
epoch= 152 sampleNo.= 24 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5972, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5523, device='cuda:0')
epoch= 152 sampleNo.= 25 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4074, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5796, device='cuda:0')
epoch= 152 sampleNo.= 26 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3934, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5835, device='cuda:0')
保存loss
epoch= 153 sampleNo.= 0 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2158, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6171, device='cuda:0')
epoch= 153 sampleNo.= 1 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0305, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4712, device='cuda:0')
epoch= 153 sampleNo.= 2 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2264, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4301, device='cuda:0')
epoch= 153 sampleNo.= 3 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5397, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5413, device='cuda:0')
epoch= 153 sampleNo.= 4 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6952, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5286, device='cuda:0')
epoch= 153 sampleNo.= 5 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7993, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5012, device='cuda:0')
epoch= 153 sampleNo.= 6 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8408, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5241, device='cuda:0')
epoch= 153 sampleNo.= 7 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7381, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5290, device='cuda:0')
epoch= 153 sampleNo.= 8 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2267, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6045, device='cuda:0')
epoch= 153 sampleNo.= 9 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0735, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4632, device='cuda:0')
epoch= 153 sampleNo.= 10 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6689, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5439, device='cuda:0')
epoch= 153 sampleNo.= 11 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3833, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5731, device='cuda:0')
epoch= 153 sampleNo.= 12 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2054, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4471, device='cuda:0')
epoch= 153 sampleNo.= 13 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3657, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4178, device='cuda:0')
epoch= 153 sampleNo.= 14 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2722, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4437, device='cuda:0')
epoch= 153 sampleNo.= 15 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7709, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5095, device='cuda:0')
epoch= 153 sampleNo.= 16 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8961, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5272, device='cuda:0')
epoch= 153 sampleNo.= 17 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6214, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5366, device='cuda:0')
epoch= 153 sampleNo.= 18 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1497, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4959, device='cuda:0')
epoch= 153 sampleNo.= 19 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4699, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5687, device='cuda:0')
epoch= 153 sampleNo.= 20 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8251, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5563, device='cuda:0')
epoch= 153 sampleNo.= 21 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1457, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6004, device='cuda:0')
epoch= 153 sampleNo.= 22 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4134, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5646, device='cuda:0')
epoch= 153 sampleNo.= 23 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3031, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4292, device='cuda:0')
epoch= 153 sampleNo.= 24 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8240, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5051, device='cuda:0')
epoch= 153 sampleNo.= 25 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5059, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5635, device='cuda:0')
epoch= 153 sampleNo.= 26 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.6722, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4017, device='cuda:0')
保存loss
epoch= 154 sampleNo.= 0 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0767, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4954, device='cuda:0')
epoch= 154 sampleNo.= 1 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8900, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5135, device='cuda:0')
epoch= 154 sampleNo.= 2 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.0668, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6214, device='cuda:0')
epoch= 154 sampleNo.= 3 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5335, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5728, device='cuda:0')
epoch= 154 sampleNo.= 4 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2761, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5982, device='cuda:0')
epoch= 154 sampleNo.= 5 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5702, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5379, device='cuda:0')
epoch= 154 sampleNo.= 6 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0615, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4780, device='cuda:0')
epoch= 154 sampleNo.= 7 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2343, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6127, device='cuda:0')
epoch= 154 sampleNo.= 8 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3196, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5806, device='cuda:0')
epoch= 154 sampleNo.= 9 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1280, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4649, device='cuda:0')
epoch= 154 sampleNo.= 10 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5179, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5618, device='cuda:0')
epoch= 154 sampleNo.= 11 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7291, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5275, device='cuda:0')
epoch= 154 sampleNo.= 12 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8973, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5055, device='cuda:0')
epoch= 154 sampleNo.= 13 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8557, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5232, device='cuda:0')
epoch= 154 sampleNo.= 14 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7112, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5258, device='cuda:0')
epoch= 154 sampleNo.= 15 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9418, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5036, device='cuda:0')
epoch= 154 sampleNo.= 16 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7144, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5221, device='cuda:0')
epoch= 154 sampleNo.= 17 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0676, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4773, device='cuda:0')
epoch= 154 sampleNo.= 18 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0069, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4805, device='cuda:0')
epoch= 154 sampleNo.= 19 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4838, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5646, device='cuda:0')
epoch= 154 sampleNo.= 20 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8211, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5188, device='cuda:0')
epoch= 154 sampleNo.= 21 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0695, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4741, device='cuda:0')
epoch= 154 sampleNo.= 22 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8738, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5091, device='cuda:0')
epoch= 154 sampleNo.= 23 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0571, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4689, device='cuda:0')
epoch= 154 sampleNo.= 24 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4545, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5632, device='cuda:0')
epoch= 154 sampleNo.= 25 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8719, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5247, device='cuda:0')
epoch= 154 sampleNo.= 26 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8838, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5250, device='cuda:0')
保存loss
epoch= 155 sampleNo.= 0 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7255, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5148, device='cuda:0')
epoch= 155 sampleNo.= 1 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3670, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4330, device='cuda:0')
epoch= 155 sampleNo.= 2 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0391, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4586, device='cuda:0')
epoch= 155 sampleNo.= 3 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.7075, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5172, device='cuda:0')
epoch= 155 sampleNo.= 4 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8118, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5444, device='cuda:0')
epoch= 155 sampleNo.= 5 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3613, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5912, device='cuda:0')
epoch= 155 sampleNo.= 6 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8798, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5119, device='cuda:0')
epoch= 155 sampleNo.= 7 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8035, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5296, device='cuda:0')
epoch= 155 sampleNo.= 8 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6002, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5577, device='cuda:0')
epoch= 155 sampleNo.= 9 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6544, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5234, device='cuda:0')
epoch= 155 sampleNo.= 10 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3650, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5759, device='cuda:0')
epoch= 155 sampleNo.= 11 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3390, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5640, device='cuda:0')
epoch= 155 sampleNo.= 12 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.3679, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4804, device='cuda:0')
epoch= 155 sampleNo.= 13 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.2323, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6242, device='cuda:0')
epoch= 155 sampleNo.= 14 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.5111, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3846, device='cuda:0')
epoch= 155 sampleNo.= 15 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0474, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4686, device='cuda:0')
epoch= 155 sampleNo.= 16 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9447, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5013, device='cuda:0')
epoch= 155 sampleNo.= 17 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.1423, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4600, device='cuda:0')
epoch= 155 sampleNo.= 18 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.1576, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6204, device='cuda:0')
epoch= 155 sampleNo.= 19 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9867, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4916, device='cuda:0')
epoch= 155 sampleNo.= 20 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8726, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5038, device='cuda:0')
epoch= 155 sampleNo.= 21 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.2221, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4513, device='cuda:0')
epoch= 155 sampleNo.= 22 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9934, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4689, device='cuda:0')
epoch= 155 sampleNo.= 23 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0360, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4677, device='cuda:0')
epoch= 155 sampleNo.= 24 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.8737, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5217, device='cuda:0')
epoch= 155 sampleNo.= 25 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.0385, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.6293, device='cuda:0')
epoch= 155 sampleNo.= 26 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4173, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5897, device='cuda:0')
保存loss
epoch= 156 sampleNo.= 0 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6363, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5640, device='cuda:0')
epoch= 156 sampleNo.= 1 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.4070, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5732, device='cuda:0')
epoch= 156 sampleNo.= 2 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.3935, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5902, device='cuda:0')
epoch= 156 sampleNo.= 3 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.5395, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5547, device='cuda:0')
epoch= 156 sampleNo.= 4 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.9894, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4737, device='cuda:0')
epoch= 156 sampleNo.= 5 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0782, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4618, device='cuda:0')
epoch= 156 sampleNo.= 6 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6280, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5311, device='cuda:0')
epoch= 156 sampleNo.= 7 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(7.6678, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.5485, device='cuda:0')
epoch= 156 sampleNo.= 8 minloss= tensor(6.6512, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(8.0970, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4631, device='cuda:0')
